date,country,cases,deaths,population,gdp,density_per_sqr_km
2021-01-02,Netherlands,8170,98,17332850.0,52331.3167277797,511.779744579745
2021-01-03,Netherlands,8589,38,17332850.0,52331.3167277797,511.779744579745
2021-01-04,Netherlands,7398,47,17332850.0,52331.3167277797,511.779744579745
2021-01-05,Netherlands,6633,65,17332850.0,52331.3167277797,511.779744579745
2021-01-06,Netherlands,6375,152,17332850.0,52331.3167277797,511.779744579745
2021-01-07,Netherlands,7092,175,17332850.0,52331.3167277797,511.779744579745
2021-01-08,Netherlands,9680,81,17332850.0,52331.3167277797,511.779744579745
2021-01-09,Netherlands,8114,88,17332850.0,52331.3167277797,511.779744579745
2021-01-10,Netherlands,7331,137,17332850.0,52331.3167277797,511.779744579745
2021-01-11,Netherlands,6605,53,17332850.0,52331.3167277797,511.779744579745
2021-01-12,Netherlands,5448,47,17332850.0,52331.3167277797,511.779744579745
2021-01-13,Netherlands,4942,153,17332850.0,52331.3167277797,511.779744579745
2021-01-14,Netherlands,6094,121,17332850.0,52331.3167277797,511.779744579745
2021-01-15,Netherlands,6499,86,17332850.0,52331.3167277797,511.779744579745
2021-01-16,Netherlands,6030,94,17332850.0,52331.3167277797,511.779744579745
2021-01-17,Netherlands,5299,96,17332850.0,52331.3167277797,511.779744579745
2021-01-18,Netherlands,5582,43,17332850.0,52331.3167277797,511.779744579745
2021-01-19,Netherlands,4785,59,17332850.0,52331.3167277797,511.779744579745
2021-01-20,Netherlands,4297,105,17332850.0,52331.3167277797,511.779744579745
2021-01-21,Netherlands,5572,86,17332850.0,52331.3167277797,511.779744579745
2021-01-22,Netherlands,5811,91,17332850.0,52331.3167277797,511.779744579745
2021-01-23,Netherlands,5751,89,17332850.0,52331.3167277797,511.779744579745
2021-01-24,Netherlands,5450,88,17332850.0,52331.3167277797,511.779744579745
2021-01-25,Netherlands,4884,30,17332850.0,52331.3167277797,511.779744579745
2021-01-26,Netherlands,4093,40,17332850.0,52331.3167277797,511.779744579745
2021-01-27,Netherlands,3959,86,17332850.0,52331.3167277797,511.779744579745
2021-01-28,Netherlands,4728,68,17332850.0,52331.3167277797,511.779744579745
2021-01-29,Netherlands,4699,82,17332850.0,52331.3167277797,511.779744579745
2021-01-30,Netherlands,4402,57,17332850.0,52331.3167277797,511.779744579745
2021-01-31,Netherlands,4176,88,17332850.0,52331.3167277797,511.779744579745
2021-02-01,Netherlands,3683,40,17332850.0,52331.3167277797,511.779744579745
2021-02-02,Netherlands,3241,27,17332850.0,52331.3167277797,511.779744579745
2021-02-03,Netherlands,3555,83,17332850.0,52331.3167277797,511.779744579745
2021-02-04,Netherlands,4027,62,17332850.0,52331.3167277797,511.779744579745
2021-02-05,Netherlands,4205,67,17332850.0,52331.3167277797,511.779744579745
2021-02-06,Netherlands,4324,60,17332850.0,52331.3167277797,511.779744579745
2021-02-07,Netherlands,4094,61,17332850.0,52331.3167277797,511.779744579745
2021-02-08,Netherlands,3920,48,17332850.0,52331.3167277797,511.779744579745
2021-02-09,Netherlands,2259,25,17332850.0,52331.3167277797,511.779744579745
2021-02-10,Netherlands,1759,83,17332850.0,52331.3167277797,511.779744579745
2021-02-11,Netherlands,3181,78,17332850.0,52331.3167277797,511.779744579745
2021-02-12,Netherlands,4431,74,17332850.0,52331.3167277797,511.779744579745
2021-02-13,Netherlands,4331,65,17332850.0,52331.3167277797,511.779744579745
2021-02-14,Netherlands,4177,67,17332850.0,52331.3167277797,511.779744579745
2021-02-15,Netherlands,3430,23,17332850.0,52331.3167277797,511.779744579745
2021-02-16,Netherlands,2844,27,17332850.0,52331.3167277797,511.779744579745
2021-02-17,Netherlands,2692,88,17332850.0,52331.3167277797,511.779744579745
2021-02-18,Netherlands,3375,89,17332850.0,52331.3167277797,511.779744579745
2021-02-19,Netherlands,4563,74,17332850.0,52331.3167277797,511.779744579745
2021-02-20,Netherlands,4681,50,17332850.0,52331.3167277797,511.779744579745
2021-02-21,Netherlands,4543,62,17332850.0,52331.3167277797,511.779744579745
2021-02-22,Netherlands,4672,17,17332850.0,52331.3167277797,511.779744579745
2021-02-23,Netherlands,4182,32,17332850.0,52331.3167277797,511.779744579745
2021-02-24,Netherlands,3814,93,17332850.0,52331.3167277797,511.779744579745
2021-02-25,Netherlands,4374,63,17332850.0,52331.3167277797,511.779744579745
2021-02-26,Netherlands,4990,32,17332850.0,52331.3167277797,511.779744579745
2021-02-27,Netherlands,5101,65,17332850.0,52331.3167277797,511.779744579745
2021-02-28,Netherlands,4925,41,17332850.0,52331.3167277797,511.779744579745
2021-03-01,Netherlands,4639,20,17332850.0,52331.3167277797,511.779744579745
2021-03-02,Netherlands,3753,20,17332850.0,52331.3167277797,511.779744579745
2021-03-03,Netherlands,3972,64,17332850.0,52331.3167277797,511.779744579745
2021-03-04,Netherlands,5027,48,17332850.0,52331.3167277797,511.779744579745
2021-03-05,Netherlands,4099,33,17332850.0,52331.3167277797,511.779744579745
2021-03-06,Netherlands,4668,32,17332850.0,52331.3167277797,511.779744579745
2021-03-07,Netherlands,5318,42,17332850.0,52331.3167277797,511.779744579745
2021-03-08,Netherlands,4509,29,17332850.0,52331.3167277797,511.779744579745
2021-03-09,Netherlands,3888,26,17332850.0,52331.3167277797,511.779744579745
2021-03-10,Netherlands,4287,57,17332850.0,52331.3167277797,511.779744579745
2021-03-11,Netherlands,5264,31,17332850.0,52331.3167277797,511.779744579745
2021-03-12,Netherlands,5299,50,17332850.0,52331.3167277797,511.779744579745
2021-03-13,Netherlands,5983,27,17332850.0,52331.3167277797,511.779744579745
2021-03-14,Netherlands,6382,22,17332850.0,52331.3167277797,511.779744579745
2021-03-15,Netherlands,5958,24,17332850.0,52331.3167277797,511.779744579745
2021-03-16,Netherlands,5503,18,17332850.0,52331.3167277797,511.779744579745
2021-03-17,Netherlands,4945,31,17332850.0,52331.3167277797,511.779744579745
2021-03-18,Netherlands,5911,47,17332850.0,52331.3167277797,511.779744579745
2021-03-19,Netherlands,6138,33,17332850.0,52331.3167277797,511.779744579745
2021-03-20,Netherlands,7355,45,17332850.0,52331.3167277797,511.779744579745
2021-03-21,Netherlands,7610,18,17332850.0,52331.3167277797,511.779744579745
2021-03-22,Netherlands,6974,15,17332850.0,52331.3167277797,511.779744579745
2021-03-23,Netherlands,6303,15,17332850.0,52331.3167277797,511.779744579745
2021-03-24,Netherlands,5610,48,17332850.0,52331.3167277797,511.779744579745
2021-03-25,Netherlands,7559,31,17332850.0,52331.3167277797,511.779744579745
2021-03-26,Netherlands,7691,25,17332850.0,52331.3167277797,511.779744579745
2021-03-27,Netherlands,7565,25,17332850.0,52331.3167277797,511.779744579745
2021-03-28,Netherlands,8794,29,17332850.0,52331.3167277797,511.779744579745
2021-03-29,Netherlands,7474,15,17332850.0,52331.3167277797,511.779744579745
2021-03-30,Netherlands,6784,10,17332850.0,52331.3167277797,511.779744579745
2021-03-31,Netherlands,5859,36,17332850.0,52331.3167277797,511.779744579745
2021-04-01,Netherlands,7633,28,17332850.0,52331.3167277797,511.779744579745
2021-04-02,Netherlands,7821,22,17332850.0,52331.3167277797,511.779744579745
2021-04-03,Netherlands,7216,16,17332850.0,52331.3167277797,511.779744579745
2021-04-04,Netherlands,7609,31,17332850.0,52331.3167277797,511.779744579745
2021-04-05,Netherlands,6865,16,17332850.0,52331.3167277797,511.779744579745
2021-04-06,Netherlands,5338,8,17332850.0,52331.3167277797,511.779744579745
2021-04-07,Netherlands,5560,20,17332850.0,52331.3167277797,511.779744579745
2021-04-08,Netherlands,6372,23,17332850.0,52331.3167277797,511.779744579745
2021-04-09,Netherlands,7772,18,17332850.0,52331.3167277797,511.779744579745
2021-04-10,Netherlands,7666,41,17332850.0,52331.3167277797,511.779744579745
2021-04-11,Netherlands,7666,23,17332850.0,52331.3167277797,511.779744579745
2021-04-12,Netherlands,8150,17,17332850.0,52331.3167277797,511.779744579745
2021-04-13,Netherlands,6668,20,17332850.0,52331.3167277797,511.779744579745
2021-04-14,Netherlands,6730,30,17332850.0,52331.3167277797,511.779744579745
2021-04-15,Netherlands,5448,28,17332850.0,52331.3167277797,511.779744579745
2021-04-16,Netherlands,8706,14,17332850.0,52331.3167277797,511.779744579745
2021-04-17,Netherlands,8899,12,17332850.0,52331.3167277797,511.779744579745
2021-04-18,Netherlands,8261,31,17332850.0,52331.3167277797,511.779744579745
2021-04-19,Netherlands,8538,12,17332850.0,52331.3167277797,511.779744579745
2021-04-20,Netherlands,7160,22,17332850.0,52331.3167277797,511.779744579745
2021-04-21,Netherlands,6830,27,17332850.0,52331.3167277797,511.779744579745
2021-04-22,Netherlands,8483,18,17332850.0,52331.3167277797,511.779744579745
2021-04-23,Netherlands,9597,20,17332850.0,52331.3167277797,511.779744579745
2021-04-24,Netherlands,9246,14,17332850.0,52331.3167277797,511.779744579745
2021-04-25,Netherlands,8075,22,17332850.0,52331.3167277797,511.779744579745
2021-04-26,Netherlands,8030,11,17332850.0,52331.3167277797,511.779744579745
2021-04-27,Netherlands,6233,13,17332850.0,52331.3167277797,511.779744579745
2021-04-28,Netherlands,5320,31,17332850.0,52331.3167277797,511.779744579745
2021-04-29,Netherlands,8666,11,17332850.0,52331.3167277797,511.779744579745
2021-04-30,Netherlands,7303,22,17332850.0,52331.3167277797,511.779744579745
2021-05-01,Netherlands,7802,22,17332850.0,52331.3167277797,511.779744579745
2021-05-02,Netherlands,5836,21,17332850.0,52331.3167277797,511.779744579745
2020-01-03,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-04,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-05,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-06,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-07,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-08,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-09,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-10,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-11,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-12,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-13,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-14,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-15,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-16,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-17,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-18,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-19,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-20,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-21,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-22,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-23,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-24,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-25,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-26,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-27,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-28,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-29,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-30,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-01-31,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-01,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-02,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-03,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-04,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-05,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-06,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-07,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-08,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-09,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-10,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-11,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-12,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-13,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-14,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-15,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-16,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-17,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-18,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-19,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-20,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-21,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-22,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-23,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-24,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-25,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-26,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-27,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-28,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-02-29,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-03-01,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-03-02,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-03-03,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-03-04,Poland,1,0,37970874.0,15692.5070255563,124.031583760656
2020-03-05,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-03-06,Poland,0,0,37970874.0,15692.5070255563,124.031583760656
2020-03-07,Poland,4,0,37970874.0,15692.5070255563,124.031583760656
2020-03-08,Poland,1,0,37970874.0,15692.5070255563,124.031583760656
2020-03-09,Poland,5,0,37970874.0,15692.5070255563,124.031583760656
2020-03-10,Poland,6,0,37970874.0,15692.5070255563,124.031583760656
2020-03-11,Poland,5,0,37970874.0,15692.5070255563,124.031583760656
2020-03-12,Poland,9,0,37970874.0,15692.5070255563,124.031583760656
2020-03-13,Poland,18,1,37970874.0,15692.5070255563,124.031583760656
2020-03-14,Poland,19,1,37970874.0,15692.5070255563,124.031583760656
2020-03-15,Poland,36,1,37970874.0,15692.5070255563,124.031583760656
2020-03-16,Poland,21,0,37970874.0,15692.5070255563,124.031583760656
2020-03-17,Poland,52,1,37970874.0,15692.5070255563,124.031583760656
2020-03-18,Poland,61,1,37970874.0,15692.5070255563,124.031583760656
2020-03-19,Poland,49,0,37970874.0,15692.5070255563,124.031583760656
2020-03-20,Poland,68,0,37970874.0,15692.5070255563,124.031583760656
2020-03-21,Poland,70,0,37970874.0,15692.5070255563,124.031583760656
2020-03-22,Poland,111,0,37970874.0,15692.5070255563,124.031583760656
2020-03-23,Poland,98,2,37970874.0,15692.5070255563,124.031583760656
2020-03-24,Poland,115,1,37970874.0,15692.5070255563,124.031583760656
2020-03-25,Poland,152,2,37970874.0,15692.5070255563,124.031583760656
2020-03-26,Poland,150,4,37970874.0,15692.5070255563,124.031583760656
2020-03-27,Poland,170,2,37970874.0,15692.5070255563,124.031583760656
2020-03-28,Poland,168,0,37970874.0,15692.5070255563,124.031583760656
2020-03-29,Poland,249,2,37970874.0,15692.5070255563,124.031583760656
2020-03-30,Poland,224,4,37970874.0,15692.5070255563,124.031583760656
2020-03-31,Poland,193,9,37970874.0,15692.5070255563,124.031583760656
2020-04-01,Poland,256,2,37970874.0,15692.5070255563,124.031583760656
2020-04-02,Poland,243,10,37970874.0,15692.5070255563,124.031583760656
2020-04-03,Poland,392,14,37970874.0,15692.5070255563,124.031583760656
2020-04-04,Poland,437,14,37970874.0,15692.5070255563,124.031583760656
2020-04-05,Poland,244,8,37970874.0,15692.5070255563,124.031583760656
2020-04-06,Poland,475,15,37970874.0,15692.5070255563,124.031583760656
2020-04-07,Poland,311,13,37970874.0,15692.5070255563,124.031583760656
2020-04-08,Poland,435,22,37970874.0,15692.5070255563,124.031583760656
2020-04-09,Poland,357,30,37970874.0,15692.5070255563,124.031583760656
2020-04-10,Poland,370,15,37970874.0,15692.5070255563,124.031583760656
2020-04-11,Poland,380,7,37970874.0,15692.5070255563,124.031583760656
2020-04-12,Poland,401,27,37970874.0,15692.5070255563,124.031583760656
2020-04-13,Poland,318,24,37970874.0,15692.5070255563,124.031583760656
2020-04-14,Poland,260,13,37970874.0,15692.5070255563,124.031583760656
2020-04-15,Poland,268,18,37970874.0,15692.5070255563,124.031583760656
2020-04-16,Poland,380,23,37970874.0,15692.5070255563,124.031583760656
2020-04-17,Poland,336,28,37970874.0,15692.5070255563,124.031583760656
2020-04-18,Poland,461,18,37970874.0,15692.5070255563,124.031583760656
2020-04-19,Poland,363,15,37970874.0,15692.5070255563,124.031583760656
2020-04-20,Poland,545,13,37970874.0,15692.5070255563,124.031583760656
2020-04-21,Poland,306,20,37970874.0,15692.5070255563,124.031583760656
2020-04-22,Poland,263,21,37970874.0,15692.5070255563,124.031583760656
2020-04-23,Poland,313,25,37970874.0,15692.5070255563,124.031583760656
2020-04-24,Poland,342,28,37970874.0,15692.5070255563,124.031583760656
2020-04-25,Poland,381,40,37970874.0,15692.5070255563,124.031583760656
2020-04-26,Poland,381,30,37970874.0,15692.5070255563,124.031583760656
2020-04-27,Poland,344,11,37970874.0,15692.5070255563,124.031583760656
2020-04-28,Poland,285,27,37970874.0,15692.5070255563,124.031583760656
2020-04-29,Poland,316,34,37970874.0,15692.5070255563,124.031583760656
2020-04-30,Poland,422,28,37970874.0,15692.5070255563,124.031583760656
2020-05-01,Poland,237,20,37970874.0,15692.5070255563,124.031583760656
2020-05-02,Poland,228,7,37970874.0,15692.5070255563,124.031583760656
2020-05-03,Poland,270,13,37970874.0,15692.5070255563,124.031583760656
2020-05-04,Poland,318,14,37970874.0,15692.5070255563,124.031583760656
2020-05-05,Poland,313,20,37970874.0,15692.5070255563,124.031583760656
2020-05-06,Poland,425,18,37970874.0,15692.5070255563,124.031583760656
2020-05-07,Poland,309,17,37970874.0,15692.5070255563,124.031583760656
2020-05-08,Poland,307,22,37970874.0,15692.5070255563,124.031583760656
2020-05-09,Poland,319,21,37970874.0,15692.5070255563,124.031583760656
2020-05-10,Poland,285,9,37970874.0,15692.5070255563,124.031583760656
2020-05-11,Poland,345,15,37970874.0,15692.5070255563,124.031583760656
2020-05-12,Poland,330,11,37970874.0,15692.5070255563,124.031583760656
2020-05-13,Poland,595,28,37970874.0,15692.5070255563,124.031583760656
2020-05-14,Poland,283,22,37970874.0,15692.5070255563,124.031583760656
2020-05-15,Poland,411,22,37970874.0,15692.5070255563,124.031583760656
2020-05-16,Poland,401,24,37970874.0,15692.5070255563,124.031583760656
2020-05-17,Poland,241,8,37970874.0,15692.5070255563,124.031583760656
2020-05-18,Poland,272,10,37970874.0,15692.5070255563,124.031583760656
2020-05-19,Poland,356,11,37970874.0,15692.5070255563,124.031583760656
2020-05-20,Poland,383,12,37970874.0,15692.5070255563,124.031583760656
2020-05-21,Poland,471,14,37970874.0,15692.5070255563,124.031583760656
2020-05-22,Poland,404,10,37970874.0,15692.5070255563,124.031583760656
2020-05-23,Poland,476,10,37970874.0,15692.5070255563,124.031583760656
2020-05-24,Poland,312,11,37970874.0,15692.5070255563,124.031583760656
2020-05-25,Poland,395,3,37970874.0,15692.5070255563,124.031583760656
2020-05-26,Poland,305,11,37970874.0,15692.5070255563,124.031583760656
2020-05-27,Poland,443,17,37970874.0,15692.5070255563,124.031583760656
2020-05-28,Poland,399,4,37970874.0,15692.5070255563,124.031583760656
2020-05-29,Poland,352,10,37970874.0,15692.5070255563,124.031583760656
2020-05-30,Poland,330,13,37970874.0,15692.5070255563,124.031583760656
2020-05-31,Poland,416,10,37970874.0,15692.5070255563,124.031583760656
2020-06-01,Poland,215,3,37970874.0,15692.5070255563,124.031583760656
2020-06-02,Poland,379,10,37970874.0,15692.5070255563,124.031583760656
2020-06-03,Poland,230,18,37970874.0,15692.5070255563,124.031583760656
2020-06-04,Poland,292,23,37970874.0,15692.5070255563,124.031583760656
2020-06-05,Poland,361,2,37970874.0,15692.5070255563,124.031583760656
2020-06-06,Poland,371,20,37970874.0,15692.5070255563,124.031583760656
2020-06-07,Poland,567,16,37970874.0,15692.5070255563,124.031583760656
2020-06-08,Poland,575,4,37970874.0,15692.5070255563,124.031583760656
2020-06-09,Poland,599,9,37970874.0,15692.5070255563,124.031583760656
2020-06-10,Poland,400,17,37970874.0,15692.5070255563,124.031583760656
2020-06-11,Poland,197,23,37970874.0,15692.5070255563,124.031583760656
2020-06-12,Poland,444,9,37970874.0,15692.5070255563,124.031583760656
2020-06-13,Poland,376,7,37970874.0,15692.5070255563,124.031583760656
2020-06-14,Poland,440,15,37970874.0,15692.5070255563,124.031583760656
2020-06-15,Poland,375,10,37970874.0,15692.5070255563,124.031583760656
2020-06-16,Poland,396,9,37970874.0,15692.5070255563,124.031583760656
2020-06-17,Poland,407,16,37970874.0,15692.5070255563,124.031583760656
2020-06-18,Poland,506,14,37970874.0,15692.5070255563,124.031583760656
2020-06-19,Poland,314,30,37970874.0,15692.5070255563,124.031583760656
2020-06-20,Poland,301,18,37970874.0,15692.5070255563,124.031583760656
2020-06-21,Poland,304,12,37970874.0,15692.5070255563,124.031583760656
2020-06-22,Poland,311,10,37970874.0,15692.5070255563,124.031583760656
2020-06-23,Poland,296,3,37970874.0,15692.5070255563,124.031583760656
2020-06-24,Poland,300,16,37970874.0,15692.5070255563,124.031583760656
2020-06-25,Poland,294,21,37970874.0,15692.5070255563,124.031583760656
2020-06-26,Poland,298,16,37970874.0,15692.5070255563,124.031583760656
2020-06-27,Poland,276,17,37970874.0,15692.5070255563,124.031583760656
2020-06-28,Poland,319,6,37970874.0,15692.5070255563,124.031583760656
2020-06-29,Poland,193,3,37970874.0,15692.5070255563,124.031583760656
2020-06-30,Poland,247,6,37970874.0,15692.5070255563,124.031583760656
2020-07-01,Poland,239,19,37970874.0,15692.5070255563,124.031583760656
2020-07-02,Poland,382,14,37970874.0,15692.5070255563,124.031583760656
2020-07-03,Poland,371,15,37970874.0,15692.5070255563,124.031583760656
2020-07-04,Poland,259,15,37970874.0,15692.5070255563,124.031583760656
2020-07-05,Poland,314,5,37970874.0,15692.5070255563,124.031583760656
2020-07-06,Poland,231,5,37970874.0,15692.5070255563,124.031583760656
2020-07-07,Poland,205,4,37970874.0,15692.5070255563,124.031583760656
2020-07-08,Poland,257,7,37970874.0,15692.5070255563,124.031583760656
2020-07-09,Poland,277,14,37970874.0,15692.5070255563,124.031583760656
2020-07-10,Poland,262,9,37970874.0,15692.5070255563,124.031583760656
2020-07-11,Poland,265,11,37970874.0,15692.5070255563,124.031583760656
2020-07-12,Poland,305,6,37970874.0,15692.5070255563,124.031583760656
2020-07-13,Poland,370,3,37970874.0,15692.5070255563,124.031583760656
2020-07-14,Poland,299,5,37970874.0,15692.5070255563,124.031583760656
2020-07-15,Poland,267,12,37970874.0,15692.5070255563,124.031583760656
2020-07-16,Poland,323,6,37970874.0,15692.5070255563,124.031583760656
2020-07-17,Poland,274,11,37970874.0,15692.5070255563,124.031583760656
2020-07-18,Poland,353,7,37970874.0,15692.5070255563,124.031583760656
2020-07-19,Poland,339,6,37970874.0,15692.5070255563,124.031583760656
2020-07-20,Poland,358,6,37970874.0,15692.5070255563,124.031583760656
2020-07-21,Poland,279,3,37970874.0,15692.5070255563,124.031583760656
2020-07-22,Poland,399,9,37970874.0,15692.5070255563,124.031583760656
2020-07-23,Poland,380,6,37970874.0,15692.5070255563,124.031583760656
2020-07-24,Poland,418,9,37970874.0,15692.5070255563,124.031583760656
2020-07-25,Poland,458,4,37970874.0,15692.5070255563,124.031583760656
2020-07-26,Poland,584,9,37970874.0,15692.5070255563,124.031583760656
2020-07-27,Poland,443,7,37970874.0,15692.5070255563,124.031583760656
2020-07-28,Poland,337,5,37970874.0,15692.5070255563,124.031583760656
2020-07-29,Poland,502,6,37970874.0,15692.5070255563,124.031583760656
2020-07-30,Poland,512,12,37970874.0,15692.5070255563,124.031583760656
2020-07-31,Poland,615,15,37970874.0,15692.5070255563,124.031583760656
2020-08-01,Poland,657,7,37970874.0,15692.5070255563,124.031583760656
2020-08-02,Poland,658,5,37970874.0,15692.5070255563,124.031583760656
2020-08-03,Poland,548,10,37970874.0,15692.5070255563,124.031583760656
2020-08-04,Poland,575,1,37970874.0,15692.5070255563,124.031583760656
2020-08-05,Poland,680,6,37970874.0,15692.5070255563,124.031583760656
2020-08-06,Poland,640,18,37970874.0,15692.5070255563,124.031583760656
2020-08-07,Poland,726,18,37970874.0,15692.5070255563,124.031583760656
2020-08-08,Poland,809,13,37970874.0,15692.5070255563,124.031583760656
2020-08-09,Poland,843,13,37970874.0,15692.5070255563,124.031583760656
2020-08-10,Poland,624,7,37970874.0,15692.5070255563,124.031583760656
2020-08-11,Poland,619,2,37970874.0,15692.5070255563,124.031583760656
2020-08-12,Poland,551,12,37970874.0,15692.5070255563,124.031583760656
2020-08-13,Poland,715,9,37970874.0,15692.5070255563,124.031583760656
2020-08-14,Poland,811,14,37970874.0,15692.5070255563,124.031583760656
2020-08-15,Poland,832,14,37970874.0,15692.5070255563,124.031583760656
2020-08-16,Poland,771,11,37970874.0,15692.5070255563,124.031583760656
2020-08-17,Poland,594,8,37970874.0,15692.5070255563,124.031583760656
2020-08-18,Poland,595,8,37970874.0,15692.5070255563,124.031583760656
2020-08-19,Poland,597,11,37970874.0,15692.5070255563,124.031583760656
2020-08-20,Poland,735,17,37970874.0,15692.5070255563,124.031583760656
2020-08-21,Poland,767,12,37970874.0,15692.5070255563,124.031583760656
2020-08-22,Poland,903,13,37970874.0,15692.5070255563,124.031583760656
2020-08-23,Poland,900,13,37970874.0,15692.5070255563,124.031583760656
2020-08-24,Poland,581,4,37970874.0,15692.5070255563,124.031583760656
2020-08-25,Poland,548,5,37970874.0,15692.5070255563,124.031583760656
2020-08-26,Poland,763,17,37970874.0,15692.5070255563,124.031583760656
2020-08-27,Poland,729,17,37970874.0,15692.5070255563,124.031583760656
2020-08-28,Poland,887,16,37970874.0,15692.5070255563,124.031583760656
2020-08-29,Poland,791,8,37970874.0,15692.5070255563,124.031583760656
2020-08-30,Poland,759,14,37970874.0,15692.5070255563,124.031583760656
2020-08-31,Poland,631,1,37970874.0,15692.5070255563,124.031583760656
2020-09-01,Poland,502,6,37970874.0,15692.5070255563,124.031583760656
2020-09-02,Poland,550,19,37970874.0,15692.5070255563,124.031583760656
2020-09-03,Poland,595,20,37970874.0,15692.5070255563,124.031583760656
2020-09-04,Poland,612,14,37970874.0,15692.5070255563,124.031583760656
2020-09-05,Poland,691,8,37970874.0,15692.5070255563,124.031583760656
2020-09-06,Poland,567,13,37970874.0,15692.5070255563,124.031583760656
2020-09-07,Poland,437,7,37970874.0,15692.5070255563,124.031583760656
2020-09-08,Poland,302,4,37970874.0,15692.5070255563,124.031583760656
2020-09-09,Poland,400,12,37970874.0,15692.5070255563,124.031583760656
2020-09-10,Poland,421,11,37970874.0,15692.5070255563,124.031583760656
2020-09-11,Poland,506,12,37970874.0,15692.5070255563,124.031583760656
2020-09-12,Poland,594,10,37970874.0,15692.5070255563,124.031583760656
2020-09-13,Poland,603,13,37970874.0,15692.5070255563,124.031583760656
2020-09-14,Poland,502,6,37970874.0,15692.5070255563,124.031583760656
2020-09-15,Poland,377,15,37970874.0,15692.5070255563,124.031583760656
